id,codigo_piscina,horario,fecha,estado,tipo_sobrante,sobrante_kilo,m_viejo,m_rojo,m_fresco,suelo_danado,muda,oxigeno_bajo,observacion,id_corrida,id_sector,heces,balanceado_en_tolva
38431,BG1-005,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,"bastantes heces, 1 camaron lechoso","BIO1,CP1,BG1-005,19",1,false,false
38432,BG1-007,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,full muda,"BIO1,CP1,BG1-007,19",1,false,false
38433,BG1-008,PM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-008,19",1,false,false
38434,BG1-009,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,pocas heces,"BIO1,CP1,BG1-009,20",1,false,false
38435,BG1-010,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en suelo,"BIO1,CP1,BG1-010,18",1,false,false
38436,BG1-011,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en suelo,"BIO1,CP1,BG1-011,19",1,false,false
38437,BG1-012,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en suelo,"BIO1,CP1,BG1-012,20",1,false,false
38438,BG1-014,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,true,false,false,"poco balanceado en suelo, bastante suelo dañado","BIO1,CP1,BG1-014,19",1,false,false
38439,BG1-015,PM,2025-12-17,,0,0.00,0.0,2.0,0.0,false,false,false,bastantes heces,"BIO1,CP1,BG1-015,19",1,false,false
38440,BG1-016,PM,2025-12-17,,3,0.00,0.0,0.0,0.0,false,false,false,bastante balanceado en suelo,"BIO1,CP1,BG1-016,19",1,false,false
38441,BG1-017,PM,2025-12-17,,3,0.00,0.0,0.0,0.0,false,false,false,bastante balanceado en suelo,"BIO1,CP1,BG1-017,19",1,false,false
38442,BG1-102,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,pocas heces,"BIO1,CP1,BG1-102,42",1,false,false
38443,BG1-103,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,true,false,false,poco suelo dañado,"BIO1,CP1,BG1-103,47",1,false,false
38444,BG2-021,AM,2025-12-17,,0,0.00,0.0,3.0,0.0,false,true,false,full muda,"BIO1,CP2,BG2-021,19",2,false,false
38445,BG2-022,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-022,19",2,false,false
38446,BG2-023,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO1,CP2,BG2-023,18",2,false,false
38447,BG2-024,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-024,18",2,false,false
38448,BG2-026,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-026,18",2,false,false
38449,BG2-029,AM,2025-12-17,,1,0.00,0.0,17.0,2.0,false,false,false,poco balanceado en suelo,"BIO1,CP2,BG2-029,18",2,false,false
38450,BG2-030,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,poca muda,"BIO1,CP2,BG2-030,19",2,false,false
38451,BG2-031,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-031,19",2,false,false
38452,BG2-032,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-032,20",2,false,false
38453,BG2-033,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,poca muda,"BIO1,CP2,BG2-033,19",2,false,false
38454,BG2-036,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-036,18",2,false,false
38455,BG2-037,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-037,20",2,false,false
38456,BG2-038,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-038,19",2,false,false
38457,BG2-039,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-039,18",2,false,false
38458,BG2-040,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-040,19",2,false,false
38459,BG2-041,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-041,18",2,false,false
38460,BG2-043,AM,2025-12-17,,1,0.00,0.0,0.0,0.0,true,false,false,poco suelo dañado,"BIO1,CP2,BG2-043,03",2,false,false
38461,BG2-044,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-044,03",2,false,false
38462,BG2-045,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-045,03",2,false,false
38463,BG2-046,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-046,03",2,false,false
38464,BG2-047,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-047,03",2,false,false
38465,BG2-048,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-048,02",2,false,false
38466,BG2-050,AM,2025-12-17,,3,0.00,0.0,0.0,0.0,false,false,false,bastante balanceado en suelo,"BIO1,CP2,BG2-050,03",2,false,false
38467,BG2-021,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-021,19",2,false,false
38468,BG2-022,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en suelo,"BIO1,CP2,BG2-022,19",2,false,false
38469,BG2-023,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-023,18",2,false,false
38470,BG2-024,PM,2025-12-17,,4,0.00,0.0,0.0,0.0,false,false,false,full balanceado en suelo,"BIO1,CP2,BG2-024,18",2,false,false
38471,BG2-026,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-026,18",2,false,false
38472,BG2-027,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-027,19",2,false,false
38473,BG2-029,PM,2025-12-17,,1,0.00,0.0,13.0,1.0,false,false,false,poco balanceado en suelo,"BIO1,CP2,BG2-029,18",2,false,false
38474,BG2-030,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-030,19",2,false,false
38475,BG2-031,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-031,19",2,false,false
38476,BG2-032,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-032,20",2,false,false
38477,BG2-033,PM,2025-12-17,,0,0.00,0.0,2.0,1.0,false,false,false,,"BIO1,CP2,BG2-033,19",2,false,false
38478,BG2-036,PM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,1 camaron lechoso,"BIO1,CP2,BG2-036,18",2,false,false
38479,BG2-037,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-037,20",2,false,false
38480,BG2-038,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-038,19",2,false,false
38481,BG2-039,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-039,18",2,false,false
38482,BG2-040,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-040,19",2,false,false
38483,BG2-041,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-041,18",2,false,false
38484,BG2-043,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-043,03",2,false,false
38485,BG2-044,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-044,03",2,false,false
38486,BG2-045,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-045,03",2,false,false
38487,BG2-046,PM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-046,03",2,false,false
38488,BG2-047,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-047,03",2,false,false
38489,BG2-048,PM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-048,02",2,false,false
38490,BG2-050,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,sin novedad,"BIO1,CP2,BG2-050,03",2,false,false
38491,PL1-003,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-003,18",9,false,false
38492,PL1-004,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-004,18",9,false,false
38493,PL1-006,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-006,19",9,false,false
38494,PL1-008,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-008,18",9,false,false
38495,PL1-009,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-009,18",9,false,false
38496,PL1-010,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-010,19",9,false,false
38497,PL1-011,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-011,18",9,false,false
38498,PL1-013,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-013,17",9,false,false
38499,PL1-014,AM,2025-12-17,,0,0.00,0.0,2.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-014,19",9,false,false
38500,PL1-015,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-015,17",9,false,false
38501,PL1-016,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-016,16",9,false,false
38502,PL1-017,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-017,16",9,false,false
38503,PL1-018,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-018,16",9,false,false
38504,PL1-019,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-019,16",9,false,false
38505,PL1-022,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-022,19",9,false,false
38506,PL1-023,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-023,24",9,false,false
38507,PL1-024,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-024,19",9,false,false
38508,PL1-025,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-025,19",9,false,false
38509,PL1-026,AM,2025-12-17,,0,0.00,0.0,4.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-026,19",9,false,false
38510,PL1-029,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-029,19",9,false,false
38511,PL1-031,AM,2025-12-17,,0,0.00,0.0,1.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-031,19",9,false,false
38512,PL1-034,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-034,19",9,false,false
38513,PL1-035,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-035,19",9,false,false
38514,PL1-036,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-036,20",9,false,false
38515,PL1-042,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-042,07",9,false,false
38516,PL1-043,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,camaron en muda presencia de haces ,"BIO3,CP2,PL1-043,07",9,false,false
38517,PL1-044,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-044,07",9,false,false
38518,PL1-047,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-047,07",9,false,false
38519,PL1-003,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-003,18",9,false,false
38520,PL1-004,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-004,18",9,false,false
38521,PL2-008,PM,2025-11-17,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente","BIO3,CP3,PL2-008,18",10,false,false
38522,PL1-007,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-007,19",9,false,false
38523,PL1-008,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-008,18",9,false,false
38524,PL1-009,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-009,18",9,false,false
38525,PL1-010,PM,2025-12-17,,0,0.00,0.0,0.0,1.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-010,19",9,false,false
38526,PL1-011,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-011,18",9,false,false
38527,PL1-013,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-013,17",9,false,false
38528,PL1-014,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-014,19",9,false,false
38529,PL2-006,PM,2025-11-14,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente ","BIO3,CP3,PL2-006,18",10,false,false
38530,PL1-016,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-016,16",9,false,false
38531,PL1-017,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-017,16",9,false,false
38532,PL1-018,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-018,16",9,false,false
38533,PL1-019,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-019,16",9,false,false
38534,PL1-022,PM,2025-12-17,,0,0.00,0.0,0.0,1.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-022,19",9,false,false
38535,PL1-023,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-023,24",9,false,false
38536,PL1-024,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-024,19",9,false,false
38537,PL1-025,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-025,19",9,false,false
38538,PL1-026,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-026,19",9,false,false
38539,PL1-029,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-029,19",9,false,false
38540,PL1-003,PM,2025-11-17,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente ","BIO3,CP2,PL1-003,18",9,false,false
38541,PL1-034,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-034,19",9,false,false
38542,PL1-035,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-035,19",9,false,false
38543,PL1-016,PM,2025-11-17,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente ","BIO3,CP2,PL1-016,16",9,false,false
38544,PL1-042,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-042,07",9,false,false
38545,PL1-043,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-043,07",9,false,false
38546,PL1-017,PM,2025-11-17,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente ","BIO3,CP2,PL1-017,16",9,false,false
38547,PL1-047,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,presencias de heces ,"BIO3,CP2,PL1-047,07",9,false,false
38548,PL2-001,AM,2025-12-17,,0,50.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-001,18",10,false,false
38549,PL2-006,AM,2025-12-17,,0,150.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-006,18",10,false,false
38550,PL2-007,AM,2025-12-17,,0,50.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-007,19",10,false,false
38551,PL2-010,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-010,19",10,false,false
38552,PL2-011,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-011,19",10,false,false
38553,PL2-013,AM,2025-12-17,,0,0.00,0.0,1.0,1.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-013,19",10,false,false
38554,PL2-001,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-001,18",10,false,false
38555,PL2-006,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-006,18",10,false,false
38556,PL2-007,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-007,19",10,false,false
38557,PL1-024,PM,2025-11-17,,4,0.00,0.0,1.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia siguiente ","BIO3,CP2,PL1-024,19",9,false,false
38558,PL2-010,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-010,19",10,false,false
38559,PL1-004,PM,2025-11-14,,4,0.00,0.0,0.0,0.0,false,false,false,"sobrante de balanceado en suelo, queda apagado hasta el dia suiguiente  ","BIO3,CP2,PL1-004,18",9,false,false
38560,PL2-013,PM,2025-12-17,,0,0.00,0.0,1.0,1.0,false,true,false,"camaron en muda, presencia de haces ","BIO3,CP3,PL2-013,19",10,false,false
38561,PJF-003,AM,2025-12-17,,0,0.00,1.0,0.0,0.0,false,false,false,UN MUERTO ENTRE CORTADO,"BIO3,CP1,PJF-003,19",8,false,false
38562,PJF-006,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-006,25",8,false,false
38563,PJF-011,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-011,19",8,false,false
38564,PJF-001,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-001,17",8,false,false
38565,PJF-003,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-003,19",8,false,false
38566,PJF-004,PM,2025-12-17,,0,0.00,2.0,0.0,0.0,false,false,false,DOS MUERTOS ENTRECORTADOS,"BIO3,CP1,PJF-004,17",8,false,false
38567,PJF-005,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-005,17",8,false,false
38568,PJF-006,PM,2025-12-17,,2,0.00,0.0,0.0,0.0,false,false,false,PRESENTA ALIMENTO EN EL SUELO SE APAGARON EQUIPOS ,"BIO3,CP1,PJF-006,25",8,false,false
38569,PJF-007,PM,2025-12-17,,0,0.00,1.0,0.0,0.0,false,false,false,UN MUERTO ENTRE CORTADO,"BIO3,CP1,PJF-007,18",8,false,false
38570,PJF-010,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,PRESENTA DOS CAMARONES LECHOSOS ,"BIO3,CP1,PJF-010,17",8,false,false
38571,PJF-011,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-011,19",8,false,false
38572,PJF-013,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-013,18",8,false,false
38573,PJF-014,PM,2025-12-17,,0,0.00,2.0,1.0,1.0,false,false,false,"DOS MUERTOS ENTRE CORTADOS, UN ROJO ,UN FRESCO","BIO3,CP1,PJF-014,18",8,false,false
38574,PJF-015,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,PRESENTA MUY POCO BALANCEADO EN EL SUELO ,"BIO3,CP1,PJF-015,18",8,false,false
38575,PJF-016,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-016,17",8,false,false
38576,PJF-017,PM,2025-12-17,,0,0.00,1.0,0.0,0.0,false,false,false,UN MUERTO ENTRE CORTADO,"BIO3,CP1,PJF-017,17",8,false,false
38577,PJF-101,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-101,67",8,false,false
38578,PJF-102,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-102,68",8,false,false
38579,BSP-004,AM,2025-12-17,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-004,15",7,false,false
38580,BSP-005,AM,2025-12-17,,0,0.00,0.0,2.0,0.0,false,false,false,,"BIO2,CP5,BSP-005,32",7,false,false
38581,BSP-006,AM,2025-12-17,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-006,15",7,false,false
38582,BSP-007,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-007,14",7,false,false
38583,BSP-008,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-008,07",7,false,false
38584,BSP-009,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-009,07",7,false,false
38585,BSP-010,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-010,07",7,false,false
38586,BSP-011,AM,2025-12-17,,0,100.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-011,06",7,false,false
38587,BSP-012,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-012,15",7,false,false
38588,BSP-013,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-013,15",7,false,false
38589,BSP-014,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-014,14",7,false,false
38590,BSP-015,AM,2025-12-17,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-015,15",7,false,false
38591,BSP-016,AM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-016,01",7,false,false
38592,BSP-008,PM,2025-12-17,,0,0.00,0.0,0.0,0.0,false,false,false,  se hizo prueba de sonido de 7am,"BIO2,CP5,BSP-008,07",7,false,false
38593,BSP-009,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en rastrillo  ,"BIO2,CP5,BSP-009,07",7,false,false
38594,BSP-014,PM,2025-12-17,,0,0.00,3.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-014,14",7,false,false
38595,BSP-016,PM,2025-12-17,,1,0.00,0.0,0.0,0.0,false,false,false,poco balanceado en rastrillo  ,"BIO2,CP5,BSP-016,01",7,false,false
38596,BA1-001,AM,2025-12-17,,0,125.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-001,19",4,false,false
38597,BA1-003,AM,2025-12-17,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-003,19",4,false,false
38598,BA1-006,AM,2025-12-17,,0,200.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-006,19",4,false,false
38599,BA1-008,AM,2025-12-17,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-008,18",4,false,false
38600,BA1-009,AM,2025-12-17,,0,125.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP2,BA1-009,18",4,false,false
38601,BA1-010,AM,2025-12-17,,0,175.00,0.0,0.0,1.0,false,false,false,,"BIO2,CP2,BA1-010,18",4,false,false
38602,BA1-012,AM,2025-12-17,,0,175.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-012,19",4,false,false
38603,BA1-013,AM,2025-12-17,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-013,19",4,false,false
38604,BA1-014,AM,2025-12-17,,0,125.00,0.0,0.0,0.0,true,false,false,suelo dañado nivel 1,"BIO2,CP2,BA1-014,19",4,false,false
38605,BA1-015,AM,2025-12-17,,0,225.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-015,19",4,false,false
38606,BA1-016,AM,2025-12-17,,0,350.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP2,BA1-016,18",4,false,false
38607,BA1-017,AM,2025-12-17,,0,375.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-017,19",4,false,false
38608,BA1-018,AM,2025-12-17,,0,550.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-018,19",4,false,false
